,134375,85698,470,106654,472,544580,1866,644,646,31958,63363,746128,5061,1390,1396,1402,1423,816,28111,817,820,95486,292,87883,28450,197,5476,42374,5478,4909,5480,5482,536,546,1535,1501,1502,1697,28141,5207,636,84112,539,548,69218,550,2681598,1351,1352,1353,562,39490,1783272,169388,2702,1462,727,569,546367,77098,3052230,10335,10376,10359,12721,11676,2560525,11520,573,244366,72000,1639,2291969,1421,2743,582,1764,1769,1773,485,82983,549,4927,5833,837,1747,584,585,588,53249,287,587753,294,256466,303,54291,28901,90370,6181,614,615,70863,623,412900,1280,29388,29380,46126,29382,1282,246432,1283,29385,40324,28037,1309,1313,1314,1929,274,523103,1661,55601,680,666,669,670,672,630
134375,1.0,0.6363636363636364,0.2666666666666666,0.2666666666666666,0.2857142857142857,0.125,0.125,0.2857142857142857,0.2857142857142857,0.125,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.125,0.125,0.125,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.3846153846153846,0.2666666666666666,0.1333333333333333,0.125,0.125,0.125,0.2857142857142857,0.0476190476190476,0.2857142857142857,0.125,0.3846153846153846,0.2857142857142857,0.2666666666666666,0.2666666666666666,0.0,0.125,0.125,0.125,0.2857142857142857,0.125,0.2,0.0454545454545454,0.125,0.1176470588235294,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.125,0.125,0.1176470588235294,0.125,0.2857142857142857,0.2857142857142857,0.1176470588235294,0.125,0.1176470588235294,0.3846153846153846,0.2857142857142857,0.2666666666666666,0.05,0.0555555555555555,0.125,0.125,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2857142857142857,0.2666666666666666,0.2857142857142857,0.2857142857142857,0.2666666666666666,0.0526315789473684,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,0.125,0.125,0.125,0.1176470588235294,0.125,0.125,0.125,0.125,0.2666666666666666,0.125,0.125,0.125,0.125,0.1176470588235294,0.1333333333333333,0.0476190476190476,0.125,0.2857142857142857,0.2666666666666666,0.2857142857142857,0.2666666666666666,0.2666666666666666,0.2857142857142857,0.2857142857142857
85698,0.6363636363636364,1.0,0.2666666666666666,0.2666666666666666,0.2857142857142857,0.125,0.125,0.2857142857142857,0.2857142857142857,0.125,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.125,0.125,0.125,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.3846153846153846,0.2666666666666666,0.1333333333333333,0.125,0.125,0.125,0.2857142857142857,0.0476190476190476,0.2857142857142857,0.125,0.3846153846153846,0.2857142857142857,0.2666666666666666,0.2666666666666666,0.0,0.125,0.125,0.125,0.2857142857142857,0.125,0.2,0.0454545454545454,0.125,0.1176470588235294,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.125,0.125,0.1176470588235294,0.125,0.2857142857142857,0.2857142857142857,0.1176470588235294,0.125,0.1176470588235294,0.3846153846153846,0.2857142857142857,0.2666666666666666,0.05,0.0555555555555555,0.125,0.125,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2857142857142857,0.2666666666666666,0.2857142857142857,0.2857142857142857,0.2666666666666666,0.0526315789473684,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,0.125,0.125,0.125,0.1176470588235294,0.125,0.125,0.125,0.125,0.2666666666666666,0.125,0.125,0.125,0.125,0.1176470588235294,0.1333333333333333,0.0476190476190476,0.125,0.2857142857142857,0.2666666666666666,0.2857142857142857,0.2666666666666666,0.2666666666666666,0.2857142857142857,0.2857142857142857
470,0.2666666666666666,0.2666666666666666,1.0,0.8181818181818182,0.5833333333333334,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.3571428571428571,0.1176470588235294,0.125,0.0434782608695652,0.0434782608695652,0.1052631578947368,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.25,0.25,0.25,0.25,0.125,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.2666666666666666,0.3333333333333333,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.0454545454545454,0.3571428571428571,0.1176470588235294,0.2666666666666666,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.1176470588235294,0.1818181818181818,0.0434782608695652,0.1176470588235294,0.1111111111111111,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.3571428571428571,0.1176470588235294,0.1176470588235294,0.1111111111111111,0.1176470588235294,0.3571428571428571,0.3571428571428571,0.1111111111111111,0.1176470588235294,0.1111111111111111,0.2666666666666666,0.3571428571428571,0.3333333333333333,0.0476190476190476,0.0526315789473684,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3571428571428571,0.3571428571428571,0.3333333333333333,0.05,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.2666666666666666,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.3333333333333333,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1111111111111111,0.125,0.0454545454545454,0.1176470588235294,0.3571428571428571,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3571428571428571
106654,0.2666666666666666,0.2666666666666666,0.8181818181818182,1.0,0.5833333333333334,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.3571428571428571,0.1176470588235294,0.125,0.0434782608695652,0.0434782608695652,0.1052631578947368,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.25,0.25,0.25,0.25,0.125,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.2666666666666666,0.3333333333333333,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.0454545454545454,0.3571428571428571,0.1176470588235294,0.2666666666666666,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.1176470588235294,0.1818181818181818,0.0434782608695652,0.1176470588235294,0.1111111111111111,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.3571428571428571,0.1176470588235294,0.1176470588235294,0.1111111111111111,0.1176470588235294,0.3571428571428571,0.3571428571428571,0.1111111111111111,0.1176470588235294,0.1111111111111111,0.2666666666666666,0.3571428571428571,0.3333333333333333,0.0476190476190476,0.0526315789473684,0.1176470588235294,0.1176470588235294,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3571428571428571,0.3571428571428571,0.3333333333333333,0.05,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.2666666666666666,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.3333333333333333,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1111111111111111,0.125,0.0454545454545454,0.1176470588235294,0.3571428571428571,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3571428571428571
472,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.5833333333333334,1.0,0.125,0.125,0.3846153846153846,0.3846153846153846,0.125,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.125,0.125,0.125,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.2857142857142857,0.3571428571428571,0.1333333333333333,0.125,0.125,0.125,0.3846153846153846,0.0476190476190476,0.3846153846153846,0.125,0.2857142857142857,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.0,0.125,0.125,0.125,0.3846153846153846,0.125,0.2,0.0454545454545454,0.125,0.1176470588235294,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,0.125,0.125,0.1176470588235294,0.125,0.3846153846153846,0.3846153846153846,0.1176470588235294,0.125,0.1176470588235294,0.2857142857142857,0.3846153846153846,0.3571428571428571,0.05,0.0555555555555555,0.125,0.125,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.3846153846153846,0.3846153846153846,0.3571428571428571,0.0526315789473684,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.2857142857142857,0.125,0.125,0.125,0.125,0.1176470588235294,0.125,0.125,0.125,0.125,0.3571428571428571,0.125,0.125,0.125,0.125,0.1176470588235294,0.1333333333333333,0.0476190476190476,0.125,0.3846153846153846,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.3846153846153846
544580,0.125,0.125,0.1176470588235294,0.1176470588235294,0.125,1.0,0.3846153846153846,0.125,0.125,0.3846153846153846,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1764705882352941,0.1875,0.1875,0.1875,0.1333333333333333,0.125,0.125,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.125,0.1176470588235294,0.2142857142857142,0.2,0.2,0.3846153846153846,0.125,0.0476190476190476,0.125,0.2857142857142857,0.125,0.125,0.1176470588235294,0.1176470588235294,0.0,0.2,0.2,0.2,0.125,0.2,0.3333333333333333,0.0454545454545454,0.3846153846153846,0.1875,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.3846153846153846,0.2,0.1875,0.2,0.125,0.125,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.125,0.125,0.1176470588235294,0.05,0.0555555555555555,0.125,0.3846153846153846,0.125,0.125,0.125,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.125,0.1176470588235294,0.125,0.125,0.1176470588235294,0.0526315789473684,0.125,0.125,0.125,0.125,0.125,0.2,0.2,0.2,0.2,0.1875,0.2,0.2,0.2,0.2,0.1176470588235294,0.2,0.2,0.2,0.2,0.3571428571428571,0.1333333333333333,0.0476190476190476,0.6363636363636364,0.125,0.1176470588235294,0.125,0.1176470588235294,0.1176470588235294,0.125,0.125
1866,0.125,0.125,0.1176470588235294,0.1176470588235294,0.125,0.3846153846153846,1.0,0.125,0.125,0.3846153846153846,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1764705882352941,0.1875,0.1875,0.1875,0.1333333333333333,0.125,0.125,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.125,0.1176470588235294,0.2142857142857142,0.2,0.2,0.3846153846153846,0.125,0.0476190476190476,0.125,0.2857142857142857,0.125,0.125,0.1176470588235294,0.1176470588235294,0.0,0.2,0.2,0.2,0.125,0.2,0.3333333333333333,0.0454545454545454,0.3846153846153846,0.1875,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.3846153846153846,0.2,0.1875,0.2,0.125,0.125,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.125,0.125,0.1176470588235294,0.05,0.0555555555555555,0.125,0.3846153846153846,0.125,0.125,0.125,0.125,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.125,0.1176470588235294,0.125,0.125,0.1176470588235294,0.0526315789473684,0.125,0.125,0.125,0.125,0.125,0.2,0.2,0.2,0.2,0.1875,0.2,0.2,0.2,0.2,0.1176470588235294,0.2,0.2,0.2,0.2,0.3571428571428571,0.1333333333333333,0.0476190476190476,0.3846153846153846,0.125,0.1176470588235294,0.125,0.1176470588235294,0.1176470588235294,0.125,0.125
644,0.2857142857142857,0.2857142857142857,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.125,0.125,1.0,0.8,0.125,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.125,0.125,0.125,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.2857142857142857,0.3571428571428571,0.1333333333333333,0.125,0.125,0.125,0.3846153846153846,0.0476190476190476,0.3846153846153846,0.125,0.2857142857142857,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.0,0.125,0.125,0.125,0.3846153846153846,0.125,0.2,0.0454545454545454,0.125,0.1176470588235294,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,0.125,0.125,0.1176470588235294,0.125,0.3846153846153846,0.3846153846153846,0.1176470588235294,0.125,0.1176470588235294,0.2857142857142857,0.3846153846153846,0.3571428571428571,0.05,0.0555555555555555,0.125,0.125,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.3846153846153846,0.3846153846153846,0.3571428571428571,0.0526315789473684,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.2857142857142857,0.125,0.125,0.125,0.125,0.1176470588235294,0.125,0.125,0.125,0.125,0.3571428571428571,0.125,0.125,0.125,0.125,0.1176470588235294,0.1333333333333333,0.0476190476190476,0.125,0.3846153846153846,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.3846153846153846
646,0.2857142857142857,0.2857142857142857,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.125,0.125,0.8,1.0,0.125,0.1333333333333333,0.0454545454545454,0.0454545454545454,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1333333333333333,0.125,0.125,0.125,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.2857142857142857,0.3571428571428571,0.1333333333333333,0.125,0.125,0.125,0.3846153846153846,0.0476190476190476,0.3846153846153846,0.125,0.2857142857142857,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.0,0.125,0.125,0.125,0.3846153846153846,0.125,0.2,0.0454545454545454,0.125,0.1176470588235294,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,0.125,0.125,0.1176470588235294,0.125,0.3846153846153846,0.3846153846153846,0.1176470588235294,0.125,0.1176470588235294,0.2857142857142857,0.3846153846153846,0.3571428571428571,0.05,0.0555555555555555,0.125,0.125,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.3846153846153846,0.3846153846153846,0.3571428571428571,0.0526315789473684,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.2857142857142857,0.125,0.125,0.125,0.125,0.1176470588235294,0.125,0.125,0.125,0.125,0.3571428571428571,0.125,0.125,0.125,0.125,0.1176470588235294,0.1333333333333333,0.0476190476190476,0.125,0.3846153846153846,0.3571428571428571,0.3846153846153846,0.3571428571428571,0.3571428571428571,0.3846153846153846,0.3846153846153846
